Date/Time,Lat,Lon,Base
2024-11-28 18:56:27,40.58308155746627,-73.78252064691392,B02617
2024-04-02 17:16:06,40.89386431297743,-73.78925557345893,B02764
2024-12-27 22:09:07,40.59706516167908,-74.04047264988611,B02598
2024-11-26 03:44:46,40.73283407464668,-73.88351664511859,B02617
2024-07-15 19:57:39,40.88775519362545,-74.00392164902408,B02512
2024-03-20 08:45:19,40.716352895550365,-73.99855619791963,B02512
2024-01-04 17:00:48,40.873779605788236,-74.05553161347046,B02598
2024-06-22 04:43:24,40.62576804556293,-74.1157190550169,B02598
2024-11-11 03:21:03,40.62976128566397,-73.80266719117962,B02617
2024-06-09 04:36:21,40.65255278816313,-73.95738309065372,B02764
2024-05-26 13:34:56,40.63367669596573,-74.07034672891587,B02682
2024-04-23 20:24:47,40.60801308267637,-73.9110709042318,B02764
2024-02-21 14:14:21,40.70304937525047,-73.9260062589932,B02764
2024-06-03 14:33:09,40.859953298050975,-74.0666777632406,B02764
2024-10-02 19:01:03,40.90665256805762,-74.04905662350433,B02598
2024-06-20 20:20:37,40.72200209542723,-74.06493459922841,B02682
2024-12-18 19:24:28,40.753963540064255,-74.04379167589009,B02598
2024-11-27 03:46:18,40.840498712834815,-73.90277941634885,B02764
2024-04-04 17:10:02,40.85024650642806,-74.14760503556361,B02617
2024-12-25 08:26:19,40.70318191427757,-73.95400870092197,B02617
2024-11-19 13:04:15,40.646262072091325,-73.79539279285223,B02682
2024-09-02 23:22:08,40.760628599597915,-74.13703916651671,B02764
2024-10-29 13:43:33,40.90396437718058,-74.0457727546947,B02512
2024-12-13 07:10:13,40.62739602263812,-74.13138255759563,B02598
2024-03-28 06:58:46,40.601106353803864,-73.75719206337013,B02682
2024-11-22 05:02:49,40.8812949390195,-74.08549126631897,B02617
2024-10-14 07:10:53,40.888600857980904,-73.75128562053474,B02617
2024-05-23 14:25:42,40.90591369706163,-74.07401671382787,B02598
2024-11-14 12:48:29,40.8002696170265,-74.04115261449233,B02617
2024-06-16 22:31:15,40.74641905105441,-73.9146270074119,B02682
2024-12-26 20:00:23,40.60217333965631,-73.85305628640135,B02617
2024-08-16 18:03:28,40.704322668776015,-73.70833820700248,B02512
2024-09-16 19:05:08,40.84752816363673,-74.1398061534948,B02512
2024-05-05 21:41:51,40.84951748482256,-73.87107918638281,B02682
2024-11-08 22:41:08,40.84696942110863,-73.89661131309543,B02598
2024-02-25 13:16:48,40.71620917356705,-73.82643258996717,B02512
2024-12-29 08:52:44,40.78195270297262,-74.04019248733371,B02682
2024-10-17 17:11:04,40.671791856703244,-73.9264689373549,B02764
2024-02-09 09:52:14,40.733933455194894,-73.8495383659286,B02764
2024-03-14 17:40:56,40.614771496692164,-73.79106124337731,B02598
2024-05-31 00:21:26,40.634504006999315,-73.88278335624774,B02617
2024-03-15 20:11:42,40.63066508433067,-73.75875292944752,B02598
2024-06-29 18:24:44,40.79458577019191,-73.94198567693778,B02598
2024-03-31 07:20:32,40.83799136730459,-73.93766344510075,B02682
2024-06-19 10:57:11,40.6237181168353,-73.80569209349457,B02682
2024-07-05 10:41:25,40.85843167296398,-74.0709784990889,B02764
2024-09-25 23:09:13,40.89561983776545,-73.91615465587087,B02617
2024-11-02 07:20:40,40.71980852562614,-73.99597361864488,B02598
2024-08-25 16:39:16,40.745695019933834,-74.1183814611429,B02617
2024-03-06 21:03:44,40.64982952375997,-73.77250038625945,B02617
2024-05-05 08:46:50,40.82321413842218,-73.9869387299187,B02598
2024-06-28 23:06:56,40.910254842966886,-73.80743246747804,B02764
2024-12-18 16:49:02,40.89704586268202,-74.12052709827528,B02617
2024-08-11 04:23:04,40.685606842869525,-73.73105782630164,B02682
2024-10-29 07:44:48,40.89133538283295,-73.70276898312747,B02512
2024-05-28 23:34:18,40.7011248496077,-73.86769930142549,B02617
2024-01-18 06:48:11,40.58987437230944,-73.86376871002557,B02598
2024-12-05 02:03:25,40.76199762786896,-73.77000825646074,B02512
2024-10-20 00:33:04,40.888207033555055,-73.97515926147804,B02682
2024-08-15 00:58:53,40.64948196558777,-74.13058068719685,B02764
2024-06-13 03:56:43,40.7608398090841,-73.89502877706437,B02598
2024-06-15 17:36:35,40.591425370327876,-74.11224246967586,B02764
2024-04-19 19:06:13,40.86625893854885,-73.928722897431,B02764
2024-07-27 08:58:47,40.62729028239169,-73.87182304819918,B02512
2024-06-22 04:01:08,40.62498712722804,-74.1318803099793,B02682
2024-06-05 17:02:53,40.65985469503092,-73.72406385922187,B02512
2024-03-06 17:15:07,40.72234140095098,-73.7718073949036,B02512
2024-03-02 16:09:59,40.8143441529179,-74.04407635232359,B02598
2024-07-01 00:32:43,40.725861158028735,-73.83694620643281,B02617
2024-05-11 03:30:40,40.80355714995001,-74.08564600922998,B02512
2024-08-30 03:59:37,40.753370857867374,-73.83530322489685,B02512
2024-01-01 04:15:32,40.84705917568747,-74.02389760773106,B02617
2024-11-24 09:55:31,40.702443943924855,-73.7665762484886,B02598
2024-10-30 01:52:41,40.597847678728215,-74.00986528511903,B02617
2024-12-18 04:27:42,40.81054378202342,-73.94707562885208,B02682
2024-10-30 04:31:54,40.78982688513314,-73.99016488397321,B02512
2024-04-29 23:16:40,40.67227412987138,-73.90816610767456,B02598
2024-02-16 18:02:30,40.62374791076046,-74.08547650670059,B02598
2024-09-20 05:05:36,40.6332675665227,-73.92709216786545,B02512
2024-05-12 13:07:43,40.778822939143566,-73.8346239148869,B02512
2024-12-22 01:37:07,40.60712151584034,-73.97399957276572,B02617
2024-10-28 21:36:01,40.78381853270809,-73.82865157723326,B02512
2024-09-13 12:14:28,40.624473140181,-74.06943173637751,B02764
2024-05-20 18:37:08,40.83839414021665,-73.77796229584844,B02764
2024-07-24 00:58:01,40.895126559364726,-74.11918102459353,B02764
2024-11-24 10:01:23,40.643010191684546,-73.97880780081628,B02512
2024-04-19 11:15:41,40.58911637600308,-73.75965996283081,B02617
2024-06-25 19:49:30,40.61973196800311,-73.76052773894419,B02617
2024-03-08 07:15:24,40.88985828958443,-73.81748875899314,B02682
2024-12-08 22:31:03,40.85944359446849,-74.03143349841316,B02512
2024-05-29 01:20:46,40.80839912748903,-73.86273370422909,B02598
2024-06-06 05:26:40,40.61845678883634,-74.13597766367698,B02598
2024-12-04 01:46:55,40.73094331957157,-73.92015374340093,B02512
2024-05-21 18:48:46,40.85922534795671,-74.0475134013621,B02764
2024-04-12 18:02:56,40.680045181714135,-74.10650484621645,B02598
2024-06-10 11:56:39,40.714104268621966,-73.90946327270863,B02617
2024-05-31 10:01:27,40.782518346414854,-73.75554949852432,B02598
2024-04-13 21:04:48,40.793670029969896,-74.11637626022836,B02512
2024-09-15 06:26:30,40.73478976090099,-73.88909932843268,B02512
2024-11-20 19:29:42,40.8345838912557,-73.82369594842876,B02617
2024-11-06 01:01:10,40.65855827832371,-73.86803007736356,B02682
2024-01-07 06:13:51,40.84042962301193,-73.72302354508794,B02512
2024-08-18 03:42:07,40.6394319434458,-73.78139406341182,B02682
2024-11-17 00:22:17,40.89104844169779,-73.88629007579496,B02682
2024-04-02 10:21:52,40.774318642774944,-73.95540161437363,B02682
2024-07-30 06:37:00,40.913837331901206,-74.09269075055164,B02512
2024-03-21 14:38:45,40.77965551852764,-73.81947521227899,B02512
2024-05-20 07:38:06,40.840789278148094,-73.92212598954708,B02764
2024-06-14 00:43:53,40.60078774272791,-73.80118886486662,B02617
2024-09-28 05:40:27,40.87565450874596,-73.85271691294808,B02682
2024-04-23 17:17:05,40.696222514951124,-73.72847342928164,B02512
2024-03-29 00:00:29,40.872107438721095,-74.0574625223962,B02512
2024-03-07 13:42:10,40.8182914719418,-73.93629366008732,B02682
2024-04-14 16:24:46,40.82185225982699,-73.79933855055918,B02617
2024-12-06 11:33:14,40.80621117961323,-73.74843755061059,B02598
2024-10-18 08:58:41,40.83638917246834,-73.85028600680715,B02682
2024-03-01 09:00:42,40.61445341532228,-73.92362098699122,B02764
2024-05-01 07:05:56,40.72546717436287,-74.06268798859247,B02617
2024-02-29 02:15:31,40.6973787137903,-73.91483552846518,B02512
2024-05-02 16:23:39,40.61799692242299,-73.74590833796354,B02682
2024-11-15 20:17:36,40.58328909257777,-73.73161074742204,B02682
2024-04-06 20:03:25,40.64623557096723,-73.97148206697231,B02764
2024-05-26 12:30:39,40.7481753637272,-73.72000559054655,B02682
2024-02-04 05:03:18,40.913655801873084,-73.90689433658171,B02617
2024-05-25 04:37:56,40.634741208718076,-73.9121879315589,B02764
2024-09-08 15:09:47,40.751121767922996,-73.7293959692921,B02598
2024-11-23 21:28:07,40.70431446736205,-73.85258123015853,B02598
2024-02-16 08:54:28,40.90330300235103,-73.85410607945802,B02598
2024-06-15 13:51:21,40.760227183846375,-73.98131522868415,B02617
2024-06-11 11:09:09,40.83185251075489,-73.82914232159442,B02598
2024-02-01 08:18:00,40.74090134633843,-74.02197121851142,B02598
2024-12-25 02:21:09,40.864280929172025,-73.78801132714725,B02682
2024-02-04 22:56:08,40.63555734625387,-73.70586984061907,B02682
2024-11-10 11:49:43,40.66143768735257,-74.07464244085627,B02682
2024-11-09 04:54:41,40.9030326763174,-73.98024827369971,B02617
2024-04-06 21:24:12,40.75918641490788,-73.78775768482083,B02512
2024-09-10 16:55:24,40.623041718325375,-74.03052346764937,B02617
2024-01-18 04:25:23,40.66201801938075,-74.14226540879864,B02512
2024-11-11 16:22:18,40.62462016930547,-74.05584785617826,B02682
2024-12-12 16:30:19,40.7959757218426,-73.76522884017562,B02682
2024-07-10 22:19:30,40.593476165750765,-74.07119228878065,B02764
2024-04-19 01:29:34,40.59809263275588,-73.90330449759878,B02598
2024-06-22 23:59:16,40.79915922305009,-73.9814505013375,B02598
2024-09-22 12:31:35,40.86409199996497,-74.12953122923649,B02617
2024-12-29 10:57:04,40.624064126533355,-73.70134442446572,B02512
2024-01-23 04:02:20,40.88221597317245,-74.03216097583913,B02617
2024-02-22 05:43:12,40.61203552574368,-73.93815442964626,B02764
2024-02-27 08:00:50,40.79854284387763,-74.12600265638618,B02682
2024-08-25 13:15:46,40.81839232166948,-73.86136612676104,B02598
2024-08-12 15:47:37,40.754523948110666,-74.10512104637509,B02617
2024-02-08 23:38:46,40.86819520357166,-74.08360601412932,B02512
2024-09-29 00:30:00,40.75187685899283,-73.89294606683747,B02598
2024-06-03 15:03:06,40.903039223716206,-74.08444583310238,B02617
2024-05-22 02:05:04,40.686161400350386,-73.81329405660023,B02764
2024-06-15 01:05:19,40.801191900154,-73.90813006259806,B02512
2024-12-25 07:50:04,40.73473388690254,-73.97729607225084,B02512
2024-09-17 21:47:13,40.597211504212865,-73.98153522952099,B02512
2024-04-10 18:07:49,40.65829407713062,-73.75525195362395,B02617
2024-09-22 08:42:41,40.84667662326242,-73.87948674045388,B02598
2024-02-29 22:44:20,40.805734406939585,-73.80361342065791,B02764
2024-06-09 12:54:16,40.78537923601714,-74.14223781024712,B02617
2024-09-03 23:18:21,40.90282729387157,-74.073954522343,B02598
2024-06-26 09:42:01,40.729703844164845,-73.96769519236891,B02617
2024-02-22 20:29:48,40.70045768364836,-73.96177413956683,B02764
2024-04-30 09:58:03,40.882135582050594,-74.13294875115587,B02682
2024-02-11 22:05:10,40.735938280768785,-73.93501600502815,B02682
2024-11-14 11:14:14,40.782338768224584,-73.74160301816677,B02764
2024-09-30 07:19:58,40.58611380488063,-74.00168389232297,B02682
2024-03-17 16:25:36,40.7252599555722,-73.8143523620138,B02512
2024-04-21 02:00:24,40.87281810568589,-73.93053869511837,B02512
2024-04-15 14:37:43,40.915377767514485,-74.13841503356211,B02682
2024-08-15 12:01:31,40.60212312540662,-74.0250974726647,B02512
2024-05-07 12:50:47,40.88100780354144,-73.82470197284027,B02512
2024-09-07 06:32:26,40.916467407972675,-73.83273786679827,B02617
2024-08-13 19:21:21,40.6415382312442,-74.11211921843915,B02598
2024-10-01 08:21:01,40.844072882245044,-73.99459628973038,B02598
2024-08-24 12:06:19,40.70142511339414,-74.05151317575408,B02617
2024-04-20 21:12:56,40.768522577059656,-73.92495649317053,B02617
2024-12-18 17:52:02,40.88554536499371,-73.81390968741684,B02764
2024-09-24 22:48:49,40.90687942544934,-74.14372227535353,B02764
2024-10-31 20:48:02,40.787311964441635,-74.14131436853518,B02598
2024-01-01 18:43:49,40.634043423305094,-73.88964087630761,B02682
2024-09-21 09:00:46,40.612871119809284,-73.81680266847071,B02598
2024-10-09 17:51:59,40.838258225120256,-73.9329218680583,B02617
2024-12-28 11:08:16,40.706370448920126,-74.05975444814051,B02764
2024-04-14 12:13:20,40.70170917970699,-73.9716511016549,B02764
2024-02-06 20:05:19,40.636294997895035,-73.9661613527331,B02617
2024-05-29 14:20:21,40.64457960427665,-73.76544811984206,B02617
2024-11-22 17:16:54,40.71386198234459,-73.80940909816815,B02682
2024-06-17 08:07:54,40.785409375243766,-73.83255555205803,B02682
2024-06-07 02:44:20,40.90926077787044,-73.88688671502857,B02682
2024-06-09 06:01:00,40.76586794176067,-73.99371416505998,B02682
2024-07-06 11:02:25,40.613111476483375,-73.99450030774487,B02598
2024-08-08 01:04:02,40.64221589182712,-73.79549775530292,B02512
2024-12-05 07:12:37,40.90386390460318,-73.9233925150452,B02617
2024-01-05 04:27:09,40.7644120557879,-73.98782228605296,B02682
2024-01-12 13:28:52,40.91432716396424,-74.02786104664288,B02512
2024-08-26 19:00:19,40.73915698311014,-73.8539538348251,B02764
2024-06-10 09:59:20,40.85088666924417,-73.91616858581057,B02617
2024-12-11 19:56:49,40.68412166311403,-74.04803605733572,B02764
2024-09-11 22:15:12,40.642870832474884,-74.011538830227,B02682
2024-07-22 05:08:32,40.845254240512425,-73.74634720134412,B02598
2024-10-14 11:35:49,40.72835023429688,-73.9722816781459,B02512
2024-03-06 20:04:43,40.67941411403738,-73.91990757261006,B02598
2024-11-12 19:52:16,40.86599664447508,-73.84678775478514,B02617
2024-09-05 01:59:44,40.77191859707277,-74.04577778569073,B02682
2024-12-01 15:24:57,40.71657529493482,-73.76297545618586,B02512
2024-09-05 06:02:24,40.88033333262204,-74.1156250239284,B02682
2024-12-20 20:18:54,40.899299171899465,-74.1228448221769,B02682
2024-12-17 11:29:36,40.66970016082961,-74.08752107228186,B02598
2024-07-01 06:29:43,40.705790414135926,-74.06867025624669,B02682
2024-06-24 00:22:35,40.755329978928984,-73.73983572309976,B02598
2024-11-07 08:11:09,40.81775284428519,-73.99698089177842,B02682
2024-10-16 20:11:15,40.84721361222623,-73.79269800606883,B02764
2024-08-29 21:57:33,40.60418645424761,-74.04125309920389,B02764
2024-01-06 08:54:47,40.66710581790485,-73.77733884446295,B02512
2024-01-09 13:56:43,40.835591267203036,-73.88292817060605,B02598
2024-02-07 02:44:43,40.874686079579874,-73.80879783660802,B02598
2024-06-27 07:32:49,40.84517135296397,-73.82807213776334,B02598
2024-06-10 00:28:06,40.67593829551156,-73.94882474704637,B02682
2024-04-22 07:01:01,40.78675585972496,-74.00843590810732,B02512
2024-08-29 03:34:31,40.755709577079664,-73.83378655626824,B02617
2024-04-10 19:18:52,40.902899144473125,-74.04690596187486,B02617
2024-10-09 00:25:40,40.68699357521224,-74.01519027515764,B02764
2024-04-17 18:01:47,40.749900124563936,-74.10943469934327,B02512
2024-11-16 02:00:00,40.80565680909291,-74.10057760229539,B02764
2024-11-13 12:55:26,40.75684837736265,-73.80353202097072,B02617
2024-03-01 15:38:38,40.79394330470057,-73.9719207767277,B02764
2024-02-14 16:29:28,40.821136450989194,-73.89481325915622,B02512
2024-09-19 11:40:30,40.6108157170709,-73.75068478542728,B02617
2024-04-10 00:39:29,40.84373100670262,-73.72012551605746,B02682
2024-04-10 18:36:46,40.696429874674635,-74.02243797673859,B02617
2024-03-28 20:40:40,40.74401390229503,-73.75954866664479,B02617
2024-12-28 01:08:22,40.85952323637729,-73.85968494223349,B02598
2024-01-21 07:59:12,40.905483544444216,-74.00537787157684,B02598
2024-10-29 10:52:06,40.75110745839325,-73.88424007953809,B02598
2024-11-12 01:23:34,40.70230493418139,-74.01213828553253,B02598
2024-10-25 18:41:30,40.599505459721655,-74.06522748248118,B02764
2024-08-29 21:58:53,40.72761529114433,-73.98305085790395,B02598
2024-08-23 03:57:05,40.83652909757966,-73.80202029119694,B02617
2024-04-18 02:18:35,40.741541716768324,-73.82679460289617,B02598
2024-04-18 00:21:02,40.629917730274116,-73.86084853314115,B02512
2024-02-22 11:26:01,40.614540315358994,-73.83637669116203,B02512
2024-11-04 23:19:40,40.858030091289656,-73.82724563405287,B02598
2024-03-30 20:26:45,40.68025760152899,-74.1082382742063,B02512
2024-03-15 02:43:14,40.87039965257402,-73.78875028076614,B02764
2024-10-09 13:08:19,40.79590409514153,-73.78280230175503,B02598
2024-06-10 08:31:44,40.592092281375066,-74.11788388966535,B02764
2024-06-14 22:01:21,40.637752339798084,-74.05736668721435,B02617
2024-04-17 18:54:31,40.8538404037337,-73.77994609405279,B02512
2024-04-25 03:15:54,40.67447226483737,-73.93635023939893,B02512
2024-12-01 14:26:42,40.63098608993811,-73.94609404289406,B02682
2024-08-25 17:25:44,40.6476477425028,-73.92240102189538,B02512
2024-12-18 23:24:48,40.89508668994897,-73.91526211892734,B02617
2024-01-08 00:24:01,40.600399769423284,-73.70667237031672,B02682
2024-08-14 10:36:18,40.78666872477846,-73.97581006212249,B02598
2024-10-08 04:58:49,40.716833996341634,-73.81796175504812,B02598
2024-01-18 07:14:39,40.89808335428623,-73.99100581400114,B02682
2024-07-29 23:00:41,40.868145046452824,-73.83637543252665,B02617
2024-03-19 18:44:49,40.79902381985313,-74.14512492289073,B02512
2024-05-10 22:10:50,40.90746084991669,-74.0932169711356,B02598
2024-02-14 21:46:29,40.610123261681736,-73.99171374347767,B02512
2024-11-08 03:44:01,40.7284409031903,-74.03456864558508,B02617
2024-03-11 02:44:39,40.59151022184268,-74.01916162917702,B02617
2024-02-05 14:33:22,40.61368291891998,-73.95838187336602,B02617
2024-12-08 00:40:15,40.8613039485651,-74.1292572142929,B02682
2024-02-03 19:15:54,40.73331575888112,-73.78798204620874,B02512
2024-09-03 11:01:12,40.7844172977399,-73.85644080963644,B02617
2024-05-27 17:42:16,40.66266586121032,-73.89326249700854,B02617
2024-12-12 07:52:30,40.63028173408472,-73.79934299941303,B02598
2024-12-13 10:58:17,40.639945725873,-73.79674818396629,B02598
2024-10-17 07:38:46,40.78603001827773,-73.85101940445291,B02682
2024-09-17 03:31:54,40.67438247327971,-73.8748801042023,B02764
2024-01-30 22:57:59,40.88666398600421,-74.10168651614342,B02617
2024-07-08 13:45:37,40.600345526398016,-74.12372471492489,B02617
2024-09-19 15:02:49,40.63585232179967,-74.02667385265875,B02617
2024-07-01 17:55:21,40.663623748907696,-73.98918213369691,B02682
2024-07-11 12:19:06,40.72697157661706,-74.14415384341764,B02598
2024-07-19 09:53:07,40.62102476938889,-74.11785459237095,B02764
2024-11-04 14:57:31,40.61844233982624,-73.89368327315358,B02617
2024-06-02 01:32:55,40.65181230696843,-74.04089216679479,B02512
2024-08-13 02:28:46,40.854575883911444,-73.94483753457975,B02682
2024-11-09 10:04:51,40.737162462404484,-74.03977024342899,B02764
2024-05-12 17:01:39,40.57936947360719,-74.13505993887034,B02512
2024-09-25 07:26:00,40.864401653852205,-73.98453893064453,B02617
2024-10-31 10:55:56,40.703287266146745,-73.84183983535958,B02764
2024-10-20 12:21:34,40.59971695579786,-74.04078500583714,B02598
2024-11-25 21:06:38,40.754123358517596,-73.80875166394368,B02598
2024-04-26 19:47:34,40.64382979249268,-73.79130951142851,B02682
2024-10-18 17:01:03,40.72882161742081,-73.99529589055292,B02764
2024-02-20 05:08:21,40.598057783239376,-74.13681371939916,B02598
2024-11-09 21:18:04,40.90591293924717,-73.91005964185811,B02682
2024-07-18 18:34:16,40.68890675678627,-73.9503395823139,B02598
2024-07-30 20:44:33,40.86131780320254,-73.94240583250495,B02598
2024-02-14 10:00:14,40.88529160715758,-73.90423663849592,B02764
2024-05-23 17:32:03,40.731885578809816,-73.90807185180913,B02617
2024-08-02 18:41:47,40.80488259416928,-74.01798235832271,B02617
2024-10-27 20:24:51,40.710745648387714,-74.08032111452351,B02764
2024-02-01 16:41:03,40.74425865920285,-73.99539740762573,B02512
2024-08-25 05:19:04,40.65350305860467,-74.03956725826342,B02598
2024-01-30 11:49:23,40.83291887750971,-73.95387887395675,B02764
2024-04-01 08:00:28,40.9030333320411,-73.93850587324432,B02512
2024-09-02 06:41:04,40.611583770117306,-73.90564157411153,B02512
2024-11-24 02:57:18,40.66254599139092,-73.96553252421708,B02512
2024-09-27 05:54:00,40.692633569769164,-73.71489532721968,B02598
2024-02-17 10:27:48,40.799076318261605,-74.00662922857299,B02617
2024-01-24 21:30:42,40.73585066428266,-73.82808932790189,B02512
2024-06-13 20:09:35,40.602459661606986,-74.09598193598319,B02598
2024-05-14 03:56:11,40.59633168169639,-74.04631001622182,B02512
2024-10-27 11:56:18,40.70532606305234,-74.13139378514917,B02598
2024-02-16 21:23:05,40.76203420489007,-73.82733009934542,B02617
2024-10-08 11:32:18,40.60228035165559,-73.83539768675908,B02512
2024-04-11 13:25:26,40.86785328370758,-73.88015294968983,B02682
2024-07-09 16:18:27,40.60078293589025,-73.9719259170989,B02682
2024-04-26 19:22:37,40.87517065578934,-73.7444731774377,B02682
2024-10-29 12:40:59,40.68603892958412,-73.79060248248274,B02512
2024-12-01 18:52:55,40.737911486902014,-74.0695475581411,B02512
2024-11-04 14:10:58,40.91745522383205,-73.72525446661582,B02512
2024-04-09 23:30:31,40.783390088004026,-73.7577816859846,B02617
2024-09-09 23:12:30,40.84365944406477,-73.97316483920781,B02598
2024-08-02 07:59:38,40.7463651014913,-74.11708943437476,B02764
2024-06-15 17:51:21,40.68056553653385,-73.76221335195677,B02617
2024-02-09 04:55:35,40.87595093221126,-74.14256238021555,B02682
2024-06-01 22:04:28,40.88087710369093,-73.98848910473255,B02682
2024-05-21 16:10:52,40.67450067214997,-73.89434664428163,B02764
2024-03-23 10:52:50,40.72447808156872,-73.78238141106544,B02512
2024-04-03 02:22:03,40.64307964413443,-73.8530854564203,B02512
2024-05-16 04:05:44,40.69993206218178,-73.92427391552611,B02617
2024-07-19 18:34:31,40.70473611532143,-74.07466459251661,B02617
2024-10-24 19:24:01,40.8945125588915,-74.11178828986677,B02512
2024-01-15 00:16:43,40.85106460130504,-73.82203543253688,B02617
2024-01-09 00:45:58,40.62039272757183,-73.76997737223252,B02682
2024-07-07 07:31:08,40.582235634255845,-74.14879917905539,B02598
2024-11-26 05:54:40,40.639128690110745,-73.80776337009871,B02617
2024-04-10 07:12:51,40.70316737032802,-74.14132501909647,B02764
2024-04-14 09:29:22,40.762073206875364,-74.10014872194428,B02682
2024-05-18 05:15:12,40.58388415294278,-73.91427287427237,B02682
2024-01-28 06:20:14,40.88572964108851,-74.11846504938838,B02764
2024-09-05 23:39:00,40.74034015382523,-73.88758889343472,B02764
2024-11-26 17:18:47,40.723865752904004,-73.96517681431564,B02617
2024-04-28 10:58:40,40.84719284149642,-73.78993915012617,B02764
2024-08-10 11:05:21,40.755336554719484,-73.92695336017724,B02682
2024-11-15 15:46:38,40.715180450113394,-73.72922109942937,B02617
2024-07-21 17:09:34,40.686945684402424,-74.05668363773947,B02598
2024-03-05 18:06:44,40.68091813381239,-73.82904787047227,B02682
2024-05-01 05:26:32,40.63829468282817,-74.12444299545847,B02598
2024-05-15 14:20:55,40.912369080948196,-74.02049790850683,B02598
2024-10-03 22:16:21,40.74894044554412,-73.99191073484435,B02512
2024-07-24 01:39:53,40.77510647193281,-73.96284027283133,B02764
2024-02-18 05:47:50,40.62873237350353,-74.14347807722619,B02682
2024-05-23 01:03:49,40.82005022987106,-74.1025012117883,B02512
2024-02-29 02:35:17,40.58112229421199,-73.86893814779805,B02617
2024-05-02 09:28:38,40.82566343247698,-73.71406107777757,B02598
2024-03-27 05:19:34,40.59131110818716,-74.03981855972638,B02764
2024-11-10 07:30:18,40.58257056614889,-73.89879104880642,B02512
2024-05-11 10:00:08,40.578257382285,-74.04693767689758,B02512
2024-03-22 01:11:54,40.89183279670912,-74.148783985674,B02598
2024-05-02 17:37:55,40.909321834541075,-73.9188381224552,B02512
2024-11-14 14:40:29,40.59223368583589,-73.90370321398782,B02512
2024-11-04 22:11:03,40.68635694143422,-73.70721852948331,B02682
2024-09-09 14:43:23,40.590509691404364,-74.13330144411272,B02682
2024-01-26 00:56:21,40.90879123413033,-73.98129600086706,B02512
2024-05-07 11:47:58,40.77145083106387,-74.04168297435399,B02682
2024-01-23 15:29:08,40.90274360387651,-74.0392003268715,B02512
2024-07-10 23:02:00,40.70011519063826,-73.7508062982479,B02764
2024-03-08 23:43:28,40.8619024129573,-73.88546022311606,B02512
2024-03-11 16:39:34,40.78260895144526,-73.9724671773057,B02682
2024-08-05 21:11:36,40.578287896412704,-73.91738977065981,B02512
2024-01-03 03:08:02,40.85483039099511,-74.06072897080617,B02617
2024-05-01 22:01:52,40.792790909077354,-73.94107907243863,B02682
2024-01-05 13:34:09,40.84235219751393,-73.85895430698831,B02512
2024-11-21 12:11:31,40.8549992951151,-74.09702187787568,B02617
2024-12-13 12:03:18,40.773116509721525,-74.11668258487948,B02682
2024-03-01 20:25:46,40.620831882407515,-73.71256992460597,B02682
